,-46.8,-24,1000,-118,0,0.1,0.2,0.211864406779661,0.23728813559322,0.26271186440678,0.288135593220339,0.0598290598290598,0.0598290598290598.1,0.0341880341880342,0.0598290598290598.2,0.0256410256410256,0.094017094017094,0.0598290598290598.3,0.0512820512820513,0.0341880341880342.1,0.0512820512820513.1,0.0769230769230769,0.102564102564103,0.094017094017094.1,0.0341880341880342.2,0.0854700854700855,0.0769230769230769.1,0.0258620689655172,0.0172413793103448,0.3,0.0172413793103448.1,0.00862068965517241,0.0258620689655172.1,0.00862068965517241.1,0.00862068965517241.2,0.00862068965517241.3,0.4,0.00862068965517241.4,0.0172413793103448.2,0.0172413793103448.3,0.0172413793103448.4,0.0172413793103448.5,0.0172413793103448.6,0.0172413793103448.7,0.5,0.0172413793103448.8,0.0344827586206897,0.00862068965517241.5,0.0517241379310345,0.00862068965517241.6,0.6,0.7,0.0172413793103448.9,0.0172413793103448.10,0.00862068965517241.7,0.8,0.0172413793103448.11,0.0172413793103448.12,0.00862068965517241.8,0.00862068965517241.9,0.00862068965517241.10,0.00862068965517241.11,0.0344827586206897.1,0.00862068965517241.12,0.00862068965517241.13,0.0258620689655172.2,0.9,0.10,0.0172413793103448.13,0.0172413793103448.14,0.0431034482758621,0.0172413793103448.15,0.0172413793103448.16,0.0258620689655172.3,0.0258620689655172.4,0.00862068965517241.14,0.11,0.00862068965517241.15,0.00862068965517241.16,0.0344827586206897.2,0.00862068965517241.17,0.12,0.0258620689655172.5,0.0258620689655172.6,0.0258620689655172.7,0.0344827586206897.3,0.0172413793103448.17,0.0258620689655172.8,0.13,0.0431034482758621.1,0.0258620689655172.9,0.008695652173913044,0.017391304347826087,0.0,0.0.1,0.008695652173913044.1,0.008695652173913044.2,0.0.2,0.0.3,0.0.4,0.008695652173913044.3,0.0.5,0.0.6,0.008695652173913044.4,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.008695652173913044.5,0.008695652173913044.6,0.0.12,0.008695652173913044.7,0.008695652173913044.8,0.0.13,0.008695652173913044.9,0.0.14,0.008695652173913044.10,0.0.15,0.0.16,0.0.17,0.008695652173913044.11,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.008695652173913044.12,0.008695652173913044.13,0.0.23,0.0.24,0.008695652173913044.14,0.0.25,0.0.26,0.0.27,0.008695652173913044.15,0.0.28,0.0.29,0.0.30,0.017391304347826087.1,0.0.31,0.0.32,0.0.33,0.017391304347826087.2,0.0.34,0.0.35,0.0.36,0.0.37,0.0.38,0.0.39,0.0.40,0.0.41,0.008695652173913044.16,0.0.42,0.017391304347826087.3,0.008695652173913044.17,0.0.43,0.0.44,0.0.45,0.0.46,0.008695652173913044.18,0.017391304347826087.4,0.0.47,0.0.48,0.008695652173913044.19,0.008695652173913044.20,0.008695652173913044.21,0.008695652173913044.22,0.017391304347826087.5,0.0.49,0.008695652173913044.23,0.0.50,0.008695652173913044.24,0.0.51,0.0.52,0.0.53,0.008695652173913044.25,0.008695652173913044.26,0.008695652173913044.27,0.0.54,0.0.55,0.017391304347826087.6,0.0.56,0.0.57,0.0.58,0.017391304347826087.7,0.008695652173913044.28,0.0.59,0.0.60,0.0.61,0.008695652173913044.29,0.02608695652173913,0.008695652173913044.30,0.008695652173913044.31,0.0.62,0.0.63,0.017391304347826087.8,0.008695652173913044.32,0.008695652173913044.33,0.0.64,0.0.65,0.0.66,0.0.67,0.0.68,0.0.69,0.0.70,0.0.71,0.0.72,0.0.73,0.0.74,0.0.75,0.008695652173913044.34,0.008695652173913044.35,0.008695652173913044.36,0.0.76,0.0.77,0.0.78,0.0.79,0.008695652173913044.37,0.008695652173913044.38,0.0.80,0.0.81,0.0.82,0.008695652173913044.39,0.0.83,0.0.84,0.008695652173913044.40,0.0.85,0.0.86,0.0.87,0.0.88,0.0.89,0.0.90,0.0.91,0.008695652173913044.41,0.0.92,0.017391304347826087.9,0.017391304347826087.10,0.0.93,0.008695652173913044.42,0.0.94,0.0.95,0.017391304347826087.11,0.0.96,0.034782608695652174,0.008695652173913044.43,0.0.97,0.0.98,0.0.99,0.0.100,0.0.101,0.0.102,0.008695652173913044.44,0.0.103,0.0.104,0.0.105,0.008695652173913044.45,0.017391304347826087.12,0.0.106,0.0.107,0.0.108,0.008695652173913044.46,0.008695652173913044.47,0.0.109,0.017391304347826087.13,0.008695652173913044.48,0.0.110,0.0.111,0.0.112,0.0.113,0.008695652173913044.49,0.017391304347826087.14,0.0.114,0.0.115,0.0.116,0.0.117,0.008695652173913044.50,0.0.118,0.008695652173913044.51,0.0.119,0.0.120,0.008695652173913044.52,0.0.121,0.0.122,0.0.123,0.008695652173913044.53,0.008695652173913044.54,0.0.124,0.0.125,0.0.126,0.0.127,0.0.128,0.0.129,0.0.130,0.0.131,0.0.132,0.0.133,0.0.134,0.008695652173913044.55,0.008695652173913044.56,0.0.135,0.0.136,0.02608695652173913.1,0.0.137,0.008695652173913044.57,0.0.138,0.0.139,0.0.140,0.008695652173913044.58,0.0.141,0.0.142,0.0.143,0.0.144,0.0.145,0.0.146,0.008695652173913044.59,0.008695652173913044.60,0.0.147,0.0.148,0.0.149,0.0.150,0.017391304347826087.15,0.0.151,0.0.152,0.008695652173913044.61,0.0.153,0.008695652173913044.62,0.0.154,0.0.155,0.0.156,0.008695652173913044.63,0.0.157,0.0.158,0.0.159,0.0.160,0.0.161,0.008695652173913044.64,0.008695652173913044.65,0.0.162,0.008695652173913044.66,0.0.163,0.008695652173913044.67,0.0.164,0.0.165,0.008695652173913044.68,0.008695652173913044.69,0.02608695652173913.2,1
-46.8,1.0,0.06647099404733774,0.03840310556224058,0.028534919111203667,0.023724267542229886,0.0338964316453546,0.023992715650863302,0.23559580408684003,0.1929844693848135,0.2642707431222939,0.20173507941431523,0.2005359545070646,0.1730463460757631,0.036671512679543224,0.06079413928896529,0.2129268469938097,0.17717850136916813,0.023792947175466102,0.0070872066084514684,0.0018472433736909306,0.029370354050543213,0.19383899161315646,0.25120033390539365,0.04283199041417917,0.04665837253140735,0.25716762230536244,0.13137547461758461,0.16133538795414695,0.13070190085694508,0.08141680290732879,0.08940225278555014,0.16890129203585014,0.15950316424097855,0.06365743868670873,0.10074267296515381,0.07791969925130603,0.02878042553105407,0.03077868455094025,0.048076621974297636,0.0855682789598045,0.010388146544545769,0.03331146576197193,0.008404493579817901,0.1672706751896461,0.1742865812322597,0.07267037192578012,0.06844361444914496,0.13160734343045155,0.14193014437184137,0.03852756958286124,0.07958520137820795,0.10314913892969613,0.07460411864757034,0.060583411147846156,0.12380930690083979,0.06606701345507225,0.028103341223361288,0.08973711786843432,0.02333332873508077,0.06786490570601213,0.051218403659504835,0.033393675728124766,0.05639947404903839,0.013475333577763097,0.032987561968664605,0.059080525526672284,0.052748968499300684,0.025970996183385213,0.07647446755517245,0.10044223312235699,0.22663913650859024,0.0334144798594056,0.0607737335814882,0.20776906115569466,0.17553174143388098,0.10009950336258362,0.10788528773277432,0.11395541668144833,0.007542801883990705,0.04602476900535633,0.09106210843866341,0.08586681055924457,0.024486571357231413,0.06275314602827474,0.07477988953559525,0.216073867367393,0.17295436809961076,0.0005887510495676531,0.0012871076802046355,0.18709884269482366,0.06399950739400828,0.12334837758299987,0.06648169160148618,0.08105517142270562,0.13918231954069385,0.07830429960080615,0.019884763009076774,0.010925449966828947,0.06276853227450185,0.08708912327465591,0.0017407765012021962,0.018187222815056525,0.059519708671794104,0.11186751487017751,0.06295655189775558,0.06322155032447785,0.11495096687664227,0.07940261220781156,0.0307220631150558,0.020542876117210375,0.045327819933339786,0.030119075836694164,0.017247432643534292,0.05078477747856441,0.025190408015282408,0.00783755134498149,0.07388390094436845,0.020125453597270138,0.005566743670233397,0.07496706108582447,0.026024175921674435,0.013527164512880016,0.08804201108421328,0.06956323978668556,0.016992761703391174,0.02652390025113757,0.051191348685615305,0.03154989315670193,0.03500147755096243,0.08473313529711277,0.024694701603904072,0.028847645386669188,0.060580703455396456,0.025412600676424504,0.0013145402572944571,0.044977966213567824,0.03672695057582127,0.007119545895338168,0.04712388515803324,0.10868701926010722,0.04169742274768747,0.060858876175124844,0.06848841822357764,0.050526626827886605,0.018407706234056565,0.047407722263281174,0.04383479357967078,0.043003088221892825,0.03235991924237515,0.008474030926513745,0.04065019342288389,0.10662889579470403,0.04637311508063282,0.04827922670025599,0.12569545101802257,0.07671300852381123,0.03664529262682965,0.02274377154542657,0.05482486398428258,0.034148529478875304,0.03746032946073414,0.016560217437033866,0.046692910590780914,0.01867349833677977,0.06519545655666287,0.05465991998926863,0.012556576093628051,0.05190384647379627,0.02062414835930631,0.0013187988669545866,0.07219655077944089,0.052028488561701475,0.008388281646848328,0.07087453496419369,0.028929463401176747,0.0016842421927162877,0.02995443066481513,0.09232394987110777,0.012846677974417428,0.05124574224144841,0.1147950537090602,0.15822487448803502,0.04125276483457181,0.027315612724777776,0.02647657004024281,0.05454633030956888,0.021962489975786596,0.027196177898595377,0.07822244035979539,0.07455867549545182,0.06114202160727201,0.08524166913603176,0.11678690692985853,0.15083392221725975,0.07421414887472783,0.09336080103829007,0.16133295667244238,0.12759562578493663,0.08252947917716459,0.011672414347594263,0.09603318663687087,0.04766601811373771,0.011809550593933555,0.08574853049401727,0.006156187638717323,0.06717823153957335,0.06397016527722482,0.0371717451879831,0.004158111429331699,0.08112092481945679,0.04773763786343895,0.006578607720696304,0.05964012780416484,0.07455284191967676,0.007946360001344438,0.05930985603526082,0.007134660807167165,0.04245056967525386,0.08772783525363248,0.09160323321330968,0.009101667387328316,0.0008183763000303107,0.03862125177281311,0.019098225419415703,0.03108868369265631,0.06366969343879655,0.023968511525049214,0.008222321308562807,0.03179134563464936,0.03296400350970355,0.025085520076499775,0.033451214593401515,0.05833345501141733,0.03646230404133344,0.04484057735481767,0.011354843783056399,0.030659885248906456,0.06550926452153745,0.03527858219788354,0.049744783399338285,0.09130839380410868,0.15558507453750414,0.07659738152677702,0.1118846032416797,0.14718608339986503,0.17980252916731787,0.08601263396096186,0.041558617984301306,0.028023516140684802,0.08843106425997162,0.011660675616335178,0.012725642207168228,0.025205099832592108,0.02397320164063917,0.039115947273408475,0.04372591711155268,0.1558929524847851,0.16870496598225332,0.05810074202289248,0.02928338011883559,0.10428837795822919,0.04712001996885477,0.05102938218813245,0.027582825448709138,0.0469016716388551,0.07777762490332192,0.002585419400599799,0.051573739137014005,0.008761585846653137,0.01219269525455566,0.028717523489392553,0.010998564281206167,0.025486219574780644,0.09375941493888927,0.0010475076143327802,0.01042194617617319,0.06784150126884532,0.07015778431774689,0.007822477092382814,0.051707208686008095,0.04871432523728186,0.005917776432320106,0.04582548215930288,0.11729535195364177,0.07124174821274118,0.05884252415896377,0.1153061893060387,0.04325073550876235,0.04223742848615398,0.020862370734145957,0.06573378148982402,0.07303102481470791,0.057397611628476876,0.025280726477279393,0.06307218324911655,0.0902106903160097,0.04746726935399414,0.044460095161268726,0.10194361716931108,0.06216072066196953,0.01442634698424745,0.0037803902137962153,0.05289452850301408,0.006484693373301106,0.0050664177274515575,0.07388074955604465,0.028239701668667534,0.05278667201417323,0.0884371146754209,0.09376513708324548,0.028014995618277333,0.06815819483462987,0.032019938728632465,0.0006871940378095479,0.07162281492835992,0.07507576452396815,0.027623203269814985,0.018031373654862858,0.02237252816428758,0.0003835456503529216,0.06346926402652885,0.107372526853957,0.005197581719885293,0.019710831651744438,0.10831614591473537,0.03063646430152669,0.014321072345668068,0.04257052518350157,0.010284944283659647,0.008940208623414558,0.03707502713109505,0.11702116604540141,0.06067250922363496,0.08297253645246482,0.10269409826799122,0.03990571109042255,9.280707061701554e-06,0.05379479101438469,0.06734493903684344,0.09823372667845638,0.02357676500913567,0.025472964853237304,0.050982804793271795,0.1359075841394044,0.05458370313866957,0.060349874017753546,0.10737933658012279,0.08802847128493181
-24,0.06647099404733774,1.0,0.11800410870409771,0.00946157398828842,0.020569395752831787,0.035568426621925324,0.020329225210329607,0.3476002863477756,0.4067106506289298,0.40711923336348094,0.41370269268975557,0.28145473089704576,0.3114342984979622,0.04475963360125395,0.0579322396646903,0.40447317891722623,0.319149281108965,0.08594111808945017,0.02013797484064805,0.07428061993690886,0.114132128938194,0.3024953396984105,0.4209690179181743,0.05438142673550593,0.09407240884879095,0.4630245518843266,0.3247246821272121,0.2155969905076552,0.23567586940769744,0.07275305233998548,0.11115177064875101,0.26389748313401556,0.2744295658962924,0.17842989051175523,0.1814454603325894,0.07263710769071888,0.08567486790756473,0.049692065898312196,0.04788976481883709,0.13865610994942607,0.005029484805572108,0.07729643666933815,0.09671936062340948,0.31483531573112294,0.3035744379863959,0.1282035390419279,0.14832970256932662,0.2630964560272281,0.22814831127771495,0.15887423094327632,0.11949108672145227,0.13253988717840529,0.14367820963204786,0.03618327316140398,0.25954682539867274,0.1814166180230436,0.09959889082576402,0.06598231587904599,0.02495533929707648,0.04862767666082485,0.19112850741242984,0.03218495044850835,0.09990385823006195,0.027674685305769057,0.18621714126566125,0.05672991932019349,0.04984638378750624,0.04108267129811866,0.04352332134630041,0.1858354526480061,0.3455219944736006,0.14984984364709203,0.11790311758872525,0.33842837762565003,0.35631022886110936,0.12290374992510225,0.15316366019109223,0.2959960635173483,0.03904019273070996,0.10309750693089323,0.10872968219502424,0.03412048590623828,0.05116409720158311,0.05515037337073285,0.024976959858220116,0.3474028717507045,0.3893593033154847,0.056450917884111995,0.03191050355295317,0.36031708444705474,0.19830755434597458,0.16649670074580258,0.11534126742174353,0.10076849489444038,0.16291591186803783,0.1042359756984129,0.03391913287139659,0.04549551856909493,0.0905981306017933,0.07656667426683186,0.006248311878120608,0.0002833488610334734,0.08871197145397948,0.1601490060863323,0.12088349021805525,0.11251289140191227,0.15894201332051097,0.08241624099562857,0.00334802441540064,0.06619861762692188,0.07851772157443505,0.013555261891977423,0.0396962281824399,0.15625020516261934,0.008289507105217747,0.04483233469678145,0.02558366785673447,0.04907384377868089,0.040020332462708044,0.10664777986808074,0.08950752622858661,0.08352036901039607,0.09169280089620052,0.08602740378393164,0.005819561977997374,0.05352048530728174,0.008158372445458813,0.015878101347950646,0.08946157246893291,0.07978512284673793,0.0010978167455814722,0.008614423436626136,0.09432634701726228,0.03044930911768265,0.03338630207265363,0.1067899701366571,0.07601863312025399,0.09277105517693689,0.08490200082246611,0.19321775749924938,0.10112132499669342,0.0662694319715797,0.1437342633126216,0.08843346972209042,0.0019045628894087797,0.1353547836993094,0.04289397302170421,0.09840043449688012,0.0038741518968842233,0.008753575413597826,0.06941349314983616,0.17825734187172085,0.11043874832414347,0.1214194738063548,0.16603730744134665,0.12079923187753104,0.02792050937025779,0.05360118828693446,0.12854336301212937,0.05984862800659735,0.119950496006567,0.0764897082642446,0.08002212198584234,0.007861865632773794,0.115696331319388,0.029137986417287785,0.09045306960144955,0.10976095259985141,0.006528425964097733,0.007142346200824358,0.11732611611696238,0.013896040416453629,0.04578475742732492,0.07403879969276124,0.03672975910748919,0.049646020731974494,0.104267665332847,0.24320861222040382,0.03364690161130857,0.22950913922130597,0.32624534609294026,0.20518153114154927,0.05285630666472419,0.014295853573187647,0.08004873485446351,0.04053242477809648,0.01642396806843136,0.09895773759550826,0.2237490055826519,0.2169826855986936,0.11652103760763506,0.12083587260825172,0.2872000560780461,0.30468585950107996,0.0805434608175072,0.0531500041673475,0.28870009192610646,0.26037808408498353,0.11594452571750297,0.06568197931908216,0.13078749867802217,0.058144824907909,0.07265740711989499,0.12819881787371412,0.0566449905511119,0.044980224672968194,0.07591891846801242,0.08344148222513323,0.004981256521221818,0.20559467158031036,0.06811226046972686,0.04603026303727871,0.08782707069156381,0.048461330798118665,0.07653284597138703,0.1308193119930751,0.012040765818043031,0.030322985320589028,0.12792227139637197,0.057355889888784824,0.03083215316495705,0.017976634817584033,0.08323216906039259,0.0272183587764896,0.16551169380842035,0.12894405925400418,0.05203475658436407,0.025677551388696866,0.07080378809727518,0.08663937440765368,0.06941049069469192,0.1289701875950945,0.2322550207350021,0.033626644856012196,0.11206268704467619,0.027914136594533203,0.1086974187021313,0.11299182183822483,0.0005510416815305483,0.07533715130404899,0.26790204781575294,0.3306078835476175,0.0755266338258496,0.1543437600254655,0.3004379209148247,0.2612654237506767,0.029787732968653217,0.09586813689194354,0.09370951834858067,0.0940287083170636,0.028511887307571964,0.0027103178695056357,0.06032483700566581,0.009666404922546485,0.020172275744420397,0.08015028612514195,0.2978606278566981,0.25858493253902615,0.05098241675334959,0.03165948843010777,0.24778687542328942,0.08532045957457982,0.045778218384693904,0.12132454524220979,0.15052286302228501,0.14266310973633217,0.08340397860732497,0.15270564945568832,0.07257554220591621,0.03546090442218585,0.12693766636671328,0.0023790952748018557,0.0817113758814857,0.1730048513040251,0.05382394413258229,0.01723336624695997,0.08869311152240157,0.05317539985139003,0.0380326361446082,0.1655241855563798,0.005555063872042482,0.05349708396338929,0.14912628552231283,0.21136332142633132,0.16302242362895136,0.13277039454937972,0.17794719015601085,0.08017317528740589,0.07027018720948307,0.08784425140236148,0.13523874773682787,0.06713362416087736,0.07452465072048448,0.02727534165878826,0.106990466423387,0.12644975810554504,0.13612165537369708,0.1156355506459134,0.18678351536758192,0.11705249080706788,0.049604550603273644,0.033338899943088085,0.09213976345096168,0.026396842862385268,0.006015826457085764,0.08004151039019268,0.01379643424295312,0.1796202834389062,0.11098642528994346,0.22667376135194914,0.015580780744497046,0.08304239935298324,0.033778309667459636,0.042698745933505595,0.08880183100924739,0.09604405470687702,0.007253439815916385,0.0820180609261575,0.07022884375739254,0.012028883965132625,0.06696553952863943,0.0985894093916396,0.035536745568152735,0.013500852756292897,0.06661203896755091,0.03182537943909674,0.01895733788033585,0.08890635368241011,0.009177043250675991,0.09422536694561155,0.12631193906018273,0.19935715476801139,0.11692347492363456,0.11920804017027678,0.19141902837342106,0.1286436321065562,0.029764479583574706,0.04868737716907914,0.08842590465988776,0.09365993435854975,0.0413777802803419,0.0319918698034728,0.13575191771103065,0.17615285967216066,0.10887916598406529,0.13014164184161917,0.16416305976308326,0.06751040290850761
1000,0.03840310556224058,0.11800410870409771,1.0,0.022448016060323515,0.08106400493976561,0.028505045082415397,0.06769615573498823,0.15401410152550501,0.14946458893588477,0.14683493930637578,0.1829638305923581,0.16538307490278328,0.05546128715702429,0.07854395782243503,0.009662965363935806,0.15247942915170143,0.15197332356508503,0.019720788911214312,0.029847918622167145,0.01618979907302354,0.017516225873184094,0.06425040366738038,0.18255302394298853,0.033059137778968274,0.05913045522360425,0.2055408291346978,0.10945524375813524,0.15096862661617605,0.0644935409492256,0.0746781472693624,0.07402362761881016,0.08557409308202957,0.09534410414555558,0.06798711060857962,0.0674282814525529,0.10835975128022897,0.006829013342032803,0.05156506588583069,0.09140855431424787,0.05241387287636343,0.055043530247989664,0.026085461380463405,0.04677432204109757,0.1376560076942332,0.11902790566094076,0.04023601570598434,0.008107959509355573,0.08067458608807379,0.13871695367212422,0.066507093518499,0.06608696301967397,0.10974827378851348,0.0642735444560098,0.045556425131375526,0.10369005034720077,0.007975148600652017,0.0028771369931168086,0.089225802829728,0.02052162792126198,0.010219870116079199,0.03786783279285423,0.022266707681492935,0.043947754913120474,0.03880480037640637,0.02678241616777893,0.03506808960520059,0.05256381162983627,0.038760269868970215,0.009762810716947486,0.02240063721573307,0.14259651662172856,0.030461415689148782,0.018519079270476056,0.09040878467731318,0.13698560538432442,0.09311993116486254,0.11941255785422837,0.11817980492126923,0.08457752359520566,0.02860137364203548,0.09061662332395033,0.052962389783362894,0.03959073298899136,0.07537708308308859,0.07932235727958169,0.13463939975774342,0.14291867049013468,0.0504296791566954,0.01725070470167606,0.1683042711078788,0.02415330858663352,0.130767883084466,0.045334043767225,0.09392433509372426,0.10772849798435108,0.06044717602468442,0.0384924247783402,0.03177851082703658,0.04213610831847291,0.09466192363892571,0.04174617758101733,0.04924255280652499,0.04188576974842329,0.07525048060710943,0.0318982627419223,0.008525032186831037,0.05586606804716022,0.0877744270140579,0.018705264180815372,0.02711533909742821,0.008142453985701261,0.02889594027632935,0.00404743216900908,0.0915370244136888,0.03534737612967058,0.02089863741946441,0.0840429022690885,0.04971119147009563,0.02337314888574368,0.07763846773768295,0.018143760989381093,0.022490634056961004,0.06958561352917196,0.02086940453606452,0.04527704518708753,0.09138435055950128,0.015709200110484316,0.020767966228195534,0.033961163108831884,0.061353208720177674,0.022251357564552553,0.015239841411526166,0.016298606023913406,0.06960646071551754,0.009740546809472329,0.05743095467254048,0.023093875216359062,0.027112502807293264,0.036563976060591315,0.09823015101538037,0.012393952693152228,0.012576928925165546,0.013198444296117417,0.002771501945549296,0.005670526133005099,0.09297257123838736,0.004792545727526386,0.032681680149630264,0.05237503849581325,0.0057772212668499795,0.01657058237775185,0.06596910156657429,0.03910904877668422,0.04086851945789282,0.056248292792674445,0.08174769392641694,0.0036707515657532657,0.08680739968851893,0.020328447167510873,0.02042746054765199,0.04090855940067688,0.06308216083965108,0.0008469212567063349,0.023783080180888407,0.0898274347702075,0.012143880331899533,0.0071986495610885555,0.009332038966836494,0.04238363434890062,0.015211488335817522,0.01601721106502953,0.028792546928090666,0.04237529963623445,0.10783563578739279,0.039602263326741195,0.04772492235861295,0.010742174180475635,0.052523673200784715,0.046643125246209526,0.07454188816805768,0.1067688283905621,0.08030629574808627,0.04341304952347746,0.048007836887238385,0.02358269865661901,0.041999299712022396,0.07516181227691632,0.020530401386675716,0.08180037088260779,0.06047611074128386,0.08435155581693161,0.043481637037268664,0.14300967260736502,0.10678760881305703,0.07747208810582881,0.059533983455543275,0.10573157893151836,0.07055693897986194,0.04863943221368948,0.02315085220540386,0.041256796742902196,0.03372713658705286,0.04916739710936118,0.11067752991919945,0.013978609059190133,0.12501983728047075,0.03792679070405388,0.036054281423247174,0.0004466477603484281,0.04199689943835381,0.036107719266307695,0.013761785795811426,0.07732555541296979,0.06012109192338635,0.008144741603413096,0.08806982827179076,0.012278785497989176,0.018489801479522,0.08673049048557155,0.030051767176489035,0.004316906692862527,0.011935668115786426,0.0018580892624584316,0.029436943295329907,0.04448945600408577,0.05971020817381202,0.03506014597319735,0.03193947370804364,0.009907881670321087,0.009836990929784434,0.054804486068677265,0.0006441985786908403,0.10018639125925353,0.01722866567369753,0.052311600051775785,0.023129669338537537,0.04066546536716463,0.05117469177489347,0.025334283801374254,0.08336670033270148,0.06592331299147838,0.11107207498741867,0.01426726553663884,0.086793186383194,0.11310528458312163,0.0832991797110215,0.031747696926828266,0.052764353726883685,0.04277502980601546,0.08350470263547984,0.005501694533927729,0.00048459521556831406,0.02468760759338374,0.005988116215464286,0.025222551195145104,0.05186259713652922,0.0329858939424759,0.08753432882560014,0.0008463264179880759,0.010213192615432614,0.017608028727586964,0.06352353785876005,0.001338636209436256,0.006674817064656712,0.03264280600559654,0.04439836800315003,0.021444480719594844,0.0585779146006831,0.039971221843803736,0.02263273217482103,0.025914069564277196,0.014665464314425754,0.017964325404661214,0.04194988565472243,0.045086538249146706,0.008385684848001538,0.02980453218730493,0.025888418829342195,0.03773328383245689,0.017991238936062245,0.01788643717346079,0.009045138176120095,0.05427413324869365,0.13655957139827454,0.05651845970958269,0.0608987047258052,0.03556879503725632,0.03222258585360591,0.04109043959157944,0.021593490519077656,0.052643985825774384,0.06455571492857813,0.04133730040745086,0.08435699470130566,0.05258498729372124,0.05881994017892917,0.022536643311476052,0.020730592138337348,0.07251751217962733,0.047405917593244674,0.03294028579970995,0.006983350662238543,0.005295243624698877,0.012397565841742496,0.004616504174171893,0.04616735913038836,0.01979954406896955,0.05604705240877387,0.08787038656415483,0.07985676095613466,1.738596319535259e-06,0.056809121756292234,0.03822002902002317,0.002859188067706684,0.04006905800495493,0.017308354227888064,0.009370268256862432,0.04076133070073073,0.02195168094805749,0.004919747074493373,0.05960302002987875,0.06892346988969263,0.028170588920235322,0.009617553678665316,0.0530899772354361,0.0076332662273240065,0.016132013626483,0.007906869112917398,0.024246786239713804,0.06082013524789579,0.04197052785676677,0.04059731388639755,0.03836545302899007,0.10947259918053298,0.07270568107683542,0.00900122986014487,0.013610726088479097,0.04895664626486266,0.05684506416708615,0.05086068682440568,0.012323913182809494,0.012637100402492168,0.07433008592991247,0.07971362694293585,0.0026642411266610756,0.07549420368778721,0.1380637237199434,0.29316366133480853
